년도,분기,상권유형,상권,추정매출_금액,추정매출_건수,추정매출_금액_주중주말_주중,추정매출_금액_주중주말_주말,추정매출_금액_요일별_월,추정매출_금액_요일별_화,추정매출_금액_요일별_수,추정매출_금액_요일별_목,추정매출_금액_요일별_금,추정매출_금액_요일별_토,추정매출_금액_요일별_일,추정매출_금액_시간대별_00-06,추정매출_금액_시간대별_06-11,추정매출_금액_시간대별_11-14,추정매출_금액_시간대별_14-17,추정매출_금액_시간대별_17-21,추정매출_금액_시간대별_21-24,추정매출_금액_성별_남성,추정매출_금액_성별_여성,추정매출_금액_연령대별_10대,추정매출_금액_연령대별_20대,추정매출_금액_연령대별_30대,추정매출_금액_연령대별_40대,추정매출_금액_연령대별_50대,추정매출_금액_연령대별_60이상,추정매출_건수_주중주말_주중,추정매출_건수_주중주말_주말,추정매출_건수_요일별_월,추정매출_건수_요일별_화,추정매출_건수_요일별_수,추정매출_건수_요일별_목,추정매출_건수_요일별_금,추정매출_건수_요일별_토,추정매출_건수_요일별_일,추정매출_건수_시간대별_00-06,추정매출_건수_시간대별_06-11,추정매출_건수_시간대별_11-14,추정매출_건수_시간대별_14-17,추정매출_건수_시간대별_17-21,추정매출_건수_시간대별_21-24,추정매출_건수_성별_남성,추정매출_건수_성별_여성,추정매출_건수_연령대별_10대,추정매출_건수_연령대별_20대,추정매출_건수_연령대별_30대,추정매출_건수_연령대별_40대,추정매출_건수_연령대별_50대,추정매출_건수_연령대별_60이상,소득_금액_월평균,소득_구간,지출_금액,지출_금액_식료품,지출_금액_의류,지출_금액_생활용품,지출_금액_의료,지출_금액_교통,지출_금액_여가,지출_금액_문화,지출_금액_교육,지출_금액_유흥,상주인구,상주인구_성별_남성,상주인구_성별_여성,상주인구_연령대별_10대,상주인구_연령대별_20대,상주인구_연령대별_30대,상주인구_연령대별_40대,상주인구_연령대별_50대,상주인구_연령대별_60이상,상주인구_가구,상주인구_가구_아파트,상주인구_가구_비아파트,생활인구,생활인구_성별_남성,생활인구_성별_여성,생활인구_연령대별_10대,생활인구_연령대별_20대,생활인구_연령대별_30대,생활인구_연령대별_40대,생활인구_연령대별_50대,생활인구_연령대별_60이상,생활인구_시간대별_00-06,생활인구_시간대별_06-11,생활인구_시간대별_11-14,생활인구_시간대별_14-17,생활인구_시간대별_17-21,생활인구_시간대별_21-24,생활인구_요일별_월,생활인구_요일별_화,생활인구_요일별_수,생활인구_요일별_목,생활인구_요일별_금,생활인구_요일별_토,생활인구_요일별_일,직장인구,직장인구_성별_남성,직장인구_성별_여성,직장인구_연령대별_10대,직장인구_연령대별_20대,직장인구_연령대별_30대,직장인구_연령대별_40대,직장인구_연령대별_50대,직장인구_연령대별_60이상,아파트_단지수,아파트_면적_평균,아파트_시가_평균,상권변화지표,상권변화지표_영업개월평균_운영_상권,상권변화지표_영업개월평균_폐업_상권,상권변화지표_영업개월평균_운영_서울,상권변화지표_영업개월평균_폐업_서울
2018,2,D,2120017,171512262,546,171512262,0,19752012,7671897,16877314,17253793,109957246,0,0,0,1909242,13320810,51921831,104360379,0,134631856,3896075,0,934069,106910777,6592342,5391022,18699721,546,0,96,59,78,101,212,0,0,0,34,102,208,202,0,307,81,0,29,216,62,53,29,2432384.0,5.0,993311547.0,226544632.0,129700764.0,80266854.0,117958178.0,157648103.0,49627794.0,31889717.0,155726942.0,43948563.0,796,403,393,38,175,155,104,133,191,580,105,475,661319,311346,349973,36358,104189,128135,124642,115539,152455,92756,120727,115864,122702,134108,75161,100069,98891,97851,99827,100148,88061,76475,1163,377,786,6,155,297,362,202,141,2,22,125585212,HL,107,50,103,52
2017,2,D,2120203,1283993611,2021,1283993611,0,6300839,796583808,85875851,8402085,386831028,0,0,0,794608636,386617522,17531154,85236299,0,901109062,379466524,0,81302863,12009949,12888607,1170094869,4279296,2021,0,92,234,1508,67,120,0,0,0,191,139,170,1521,0,1765,177,0,1503,111,29,281,20,4177626.0,8.0,1310229085.0,292218012.0,163039045.0,108182393.0,139728069.0,227634710.0,59338674.0,39503005.0,226203283.0,54381894.0,1550,739,811,169,264,388,283,222,224,889,47,842,1604961,796039,808923,155551,310552,372680,293065,184715,288397,270643,308549,263629,269528,319580,173032,238726,241476,251550,251727,247803,197240,176439,13123,6802,6321,32,2296,4106,3409,2357,923,23,63,299821377,LL,87,48,98,51
2017,2,D,2120204,324892048,1489,324892048,0,2324054,0,0,321018625,1549369,0,0,0,0,0,323342679,1549369,0,324892048,0,0,0,2324054,0,1549369,321018625,1489,0,15,0,0,1459,15,0,0,0,0,0,1474,15,0,1489,0,0,0,15,0,15,1459,4182601.0,8.0,1380492533.0,304733478.0,168873943.0,109824987.0,140961663.0,239791686.0,56880891.0,42015083.0,260533144.0,56877658.0,1501,652,849,109,282,499,322,147,142,1035,1,1034,1351183,712303,638881,68632,276473,375355,266155,156903,207665,213353,294691,241069,237063,238814,126193,213357,213015,226728,227832,219306,139214,111732,15064,8627,6437,67,2774,4830,3744,2054,1595,20,52,231576892,LL,86,48,98,51
2017,2,D,2120209,2013037275,12133,2013037275,0,428410945,735509487,440547684,408569159,0,0,0,0,321018625,1266049942,425968708,0,0,985692675,1027344600,0,0,189692824,726558876,634741372,462044203,12133,0,3033,4608,1574,2918,0,0,0,0,1459,7526,3148,0,0,4607,7526,0,0,1459,3149,4377,3148,5478486.0,9.0,579431727.0,133027171.0,73004399.0,44672568.0,67052640.0,106561380.0,23450186.0,16969348.0,88682047.0,26011988.0,1285,589,696,219,198,220,237,188,223,581,136,445,612605,274242,338363,83915,90229,116506,104120,75260,142575,95877,124061,105226,110748,119677,57014,91759,91916,93249,93689,91435,79923,70633,4699,1858,2841,41,1109,1436,1017,732,364,19,102,678300165,HH,99,56,98,51
2018,1,D,2120210,1445019813,4055,1445019813,0,195963408,479594221,426121103,285558021,57783060,0,0,0,18725720,186822571,872043558,367427964,0,896766369,103329923,0,46268292,38092582,16099800,542283406,357352213,4055,0,139,289,435,3097,95,0,0,0,63,208,3451,333,0,3301,201,0,61,128,15,3074,222,3689661.0,7.0,4218890942.0,1009179415.0,524329890.0,339719399.0,455620191.0,697476227.0,167400169.0,135294522.0,708846449.0,181024680.0,4491,2160,2331,434,808,1190,905,579,575,2854,1,2853,4939533,2476375,2463157,393815,969466,1230557,951979,610830,782885,740573,1003372,888973,872848,951486,482278,778869,815888,810004,764978,765170,547680,456944,58075,29219,28856,332,16994,16022,12289,8409,4029,80,43,177316935,LL,84,45,102,52
2018,2,D,2120086,621154666,3386,585379112,35775554,196261288,118122500,87459170,57075940,126460214,35775554,0,0,58264679,132600797,369528712,60760478,0,301644079,118570916,322721,13568420,13178564,187790071,97648849,107706370,3321,65,511,810,726,783,491,65,0,0,524,995,1516,351,0,1226,855,13,137,284,420,621,603,3393513.0,7.0,1543329437.0,363401827.0,193204944.0,121320607.0,178871184.0,266861019.0,69059834.0,45046234.0,239935304.0,65628484.0,1525,726,799,184,357,272,220,251,241,788,0,788,252789,116744,136045,26022,50016,38249,36558,41575,60369,40709,48774,35522,39732,56438,31615,35991,35829,35583,35640,35629,37266,36850,1349,682,667,1,205,301,295,314,233,8,47,157112472,LH,102,53,103,52
2018,1,D,2120169,76951577349,50259,76940027491,11549858,4044421908,15432830352,3584595289,3919413701,49958766241,6728421,4821437,0,4343861735,8151032462,48211523463,11180835547,5064324142,13052251512,11069170880,0,314994697,14402460266,3505560166,3107885271,2790522000,50226,33,7920,12937,7943,6406,15020,22,11,0,4541,15616,18599,8239,3264,17499,14731,0,562,13245,5697,4243,8484,5263350.0,9.0,1495893906.0,330496989.0,190519815.0,116522982.0,169967265.0,274756869.0,70141656.0,42007535.0,237129202.0,64351593.0,1985,957,1028,250,353,315,284,370,413,831,255,576,1528351,825199,703151,122599,253674,321162,310085,231103,289727,178053,308918,306914,296381,306997,131087,239556,253884,251728,230289,232328,160046,160519,22280,11316,10964,136,5477,6501,5621,3099,1446,13,83,317961912,LH,96,54,102,52
2018,1,D,2120145,302302604,565,302302604,0,0,9733175,46208005,188355632,58005792,0,0,0,44733281,0,128300947,129268376,0,0,221192809,0,0,9733175,0,211459634,0,565,0,0,49,99,319,98,0,0,0,98,0,98,369,0,0,417,0,0,49,0,368,0,3084001.0,7.0,2935012043.0,746027980.0,390301394.0,259199790.0,353918063.0,514608455.0,146585145.0,97281425.0,291449410.0,135640381.0,3592,2261,1331,147,626,754,567,680,818,2892,328,2564,3345616,1686356,1659261,216065,815416,618909,480828,506290,708108,507341,517900,531462,650247,764908,373759,442315,435120,447038,438424,480884,575101,526733,6805,3439,3366,73,1370,1768,1615,1164,815,3,45,118250000,LH,98,53,102,52
2017,3,A,2111004,1090272824,974,734000000,356272824,0,734000000,0,0,0,356272824,0,0,0,1090272824,0,0,0,1090272824,0,0,734000000,0,0,356272824,0,734,240,0,734,0,0,0,240,0,0,0,974,0,0,0,974,0,0,734,0,0,240,0,3096732.0,7.0,5765259867.0,1424705827.0,705861882.0,435395773.0,683130125.0,1001815171.0,205288185.0,179924083.0,876565750.0,252573071.0,10150,4769,5381,1239,1706,2357,1660,1510,1678,5310,18,5292,2399832,1095261,1304570,313561,385173,488730,356964,324938,530463,716978,492838,247772,241739,368642,331863,340507,341072,340320,339909,334958,349136,353928,3116,1794,1322,31,445,732,647,606,655,267,47,177320307,LL,89,44,99,51
2017,2,A,2110411,2085848081,2505,2085848081,0,346469574,1486454622,125108283,105674422,22141180,0,0,0,646689345,170845409,1206759728,61553599,0,620144630,530837905,0,3498520,0,618071437,200579178,328833399,2505,0,561,937,423,495,89,0,0,0,581,459,1332,133,0,603,584,0,102,0,504,273,308,2106646.0,5.0,1019232774.0,282477502.0,120806096.0,72157725.0,143700237.0,161415719.0,38073480.0,30323127.0,129136409.0,41142479.0,1685,880,805,198,205,241,216,336,489,804,141,663,284567,138571,145997,39454,33401,39773,41291,44717,85932,72156,58628,33716,34250,48833,36983,39928,40384,39950,39086,39887,41803,43530,650,480,170,1,40,87,131,202,189,15,60,105887693,LH,79,53,98,51
2018,3,D,2120245,60884746,1135,60884746,0,0,11104942,0,0,49779804,0,0,0,0,11104942,49779804,0,0,11104942,49779804,0,0,0,0,0,60884746,1135,0,0,139,0,0,996,0,0,0,0,139,996,0,0,139,996,0,0,0,0,0,1135,3122908.0,7.0,1243149138.0,299094520.0,156001850.0,93014907.0,150999846.0,217061027.0,55249735.0,35544563.0,183720730.0,52461960.0,2721,1420,1301,411,380,360,448,517,605,1276,142,1134,1018810,505717,513093,212311,125857,137147,154229,150525,238741,155398,194494,163823,173848,219881,111365,141722,144020,146326,146704,148759,140694,150586,2801,1504,1297,5,408,757,695,577,359,30,62,169299078,HL,110,48,104,52
2018,3,D,2120210,2035362496,2643,2035362496,0,981644900,11710165,99891908,525142120,416973403,0,0,0,117962206,295902180,921792510,699705600,0,971372624,947744781,0,27382220,457041375,553286822,459536828,421870161,2643,0,1825,111,181,260,266,0,0,0,133,206,665,1639,0,1761,484,0,52,211,292,188,1502,3689249.0,7.0,4218890942.0,1009179415.0,524329890.0,339719399.0,455620191.0,697476227.0,167400169.0,135294522.0,708846449.0,181024680.0,4516,2164,2352,354,816,1271,897,577,601,2974,0,2974,4966320,2463319,2503001,475324,979253,1225233,971826,594537,720146,775385,1026706,884180,864946,936675,478425,755857,784213,767988,818941,810023,565282,464017,58788,30088,28700,225,15870,16802,12533,8983,4375,80,43,177316935,LL,88,45,104,52
2017,2,A,2110477,7054567321,15256,6762159362,292407959,403124545,1661800893,3121570267,665175601,910488056,292407959,0,292407959,241974136,590644475,5923930214,5610537,0,1349863067,2033177402,0,221521181,6171590,23105209,1482580757,1649661731,14370,886,1792,4471,1853,3555,2699,886,0,886,947,3575,9838,10,0,5438,6243,0,886,20,51,5367,5357,2563850.0,6.0,1419142686.0,374337725.0,170649863.0,103855006.0,189382608.0,242078103.0,50802380.0,42565557.0,184879472.0,60591972.0,3069,1440,1629,462,357,488,528,485,749,1314,0,1314,439336,194029,245306,65598,53871,63693,72030,65386,118758,117579,87450,51761,52316,74767,55461,62309,62242,60169,60979,61338,65243,67056,948,449,499,3,102,196,273,216,158,75,58,138143497,HL,101,51,98,51
2017,2,A,2110370,2115163143,6021,2115163143,0,264092005,105134376,765204909,193020014,787711839,0,0,0,63027796,591971410,1308923649,151240288,0,1098732093,316931516,0,30013236,61430180,130145406,382164852,811909935,6021,0,1012,788,1624,1337,1260,0,0,0,500,2184,3049,288,0,2997,1848,0,100,288,588,936,2933,2258398.0,5.0,1723882591.0,444009306.0,209434758.0,130765407.0,228920536.0,292532893.0,68754872.0,50820841.0,226499157.0,72144821.0,3214,1596,1618,373,464,432,492,588,865,1460,3,1457,1237996,566659,671338,172587,159907,159854,186977,209027,349643,329646,248791,140977,138880,206739,172964,175999,177258,177358,179943,175836,175628,175975,641,454,187,1,32,113,161,171,163,34,53,127261532,HL,107,50,98,51
2018,3,D,2120209,1177317624,7525,1177317624,0,168643695,0,303892129,415865037,288916763,0,0,0,22726138,352044923,561782594,240763969,0,615535030,561782594,0,0,0,449809686,288916763,438591175,7525,0,1574,0,1574,2918,1459,0,0,0,115,1574,4377,1459,0,3148,4377,0,0,0,3033,1459,3033,5199674.0,9.0,675548286.0,150602881.0,86492080.0,53213938.0,74836963.0,119001956.0,33067560.0,19406488.0,110555007.0,28371413.0,1293,590,703,219,194,218,234,193,235,569,126,443,658568,289261,369306,100841,89239,121021,116828,82112,148529,102781,134344,113465,117335,129095,61550,97226,99589,99108,102654,102522,84394,73076,4705,1823,2882,45,1146,1384,987,719,424,18,105,710642385,HH,107,58,104,52
2017,3,D,2120056,4618676007,10333,4618676007,0,1490493180,567660391,183265056,2196620772,180636608,0,0,0,133312233,365445755,3943933847,175984172,0,1796933180,2407069032,0,12752587,202246001,1036532392,2697205205,255266024,10333,0,2372,2154,2044,2028,1735,0,0,0,1500,2820,5454,559,0,2875,2539,0,205,1024,1140,2455,592,3124259.0,7.0,1755743693.0,476180458.0,215804963.0,142902174.0,219128381.0,283714143.0,65030586.0,60105709.0,216106252.0,76771027.0,4017,1877,2140,276,965,1044,598,504,630,2595,0,2595,1723117,845744,877372,198198,329557,299717,262026,246840,386777,342064,326476,223020,241789,353277,236489,245641,248116,248382,251854,252687,249076,227360,4210,2328,1882,15,537,901,962,857,938,45,43,133348185,LL,97,49,99,51
2018,2,D,2120136,8793336353,18305,8545507012,247829341,1559860307,3797911921,1658014344,818592557,711127883,247829341,0,0,1108307513,2468026190,5015234995,201767655,0,5459467449,1436186480,0,154983364,147200708,397248373,1824291718,4371929769,17855,450,2905,3765,4048,3570,3567,450,0,0,3732,7353,6034,1186,0,7324,7287,0,600,1092,1621,3604,7693,2971751.0,6.0,1014388880.0,289235576.0,121050150.0,80720654.0,134530821.0,154415993.0,36806861.0,34202950.0,121460533.0,41965342.0,2913,1510,1403,181,545,671,382,451,683,1881,0,1881,1571569,796411,775158,128550,264938,303256,252963,251887,369974,275548,307516,245512,253492,311879,177623,225614,225080,225664,231824,235879,221764,205746,10107,5263,4844,28,1696,1929,1893,2218,2343,3,47,102222222,LL,98,48,103,52
2017,3,D,2120086,321408603,2498,321408603,0,46860275,48266269,75172138,43723353,107386568,0,0,0,51372247,80842824,129169007,60024525,0,153329609,71736078,0,4946662,39604276,63772337,42984684,73757729,2498,0,557,415,479,413,634,0,0,0,362,672,1075,389,0,892,726,0,65,283,452,390,428,3502591.0,7.0,1543329437.0,363401827.0,193204944.0,121320607.0,178871184.0,266861019.0,69059834.0,45046234.0,239935304.0,65628484.0,1540,736,804,185,362,279,231,258,225,777,0,777,270525,127931,142594,29451,52556,41878,40388,43994,62259,41933,53476,39449,42702,59078,33888,38780,38808,38726,38954,38869,38910,37481,1391,717,674,8,193,289,327,322,252,12,45,137463364,HH,99,52,99,51
2017,3,A,2110586,1297349862,2618,1297349862,0,367962668,265982602,377167943,222198462,64038187,0,0,0,401653751,311345352,213404494,370946265,0,249000860,840252673,0,208707676,539316551,17258751,46231457,277739100,2618,0,368,694,689,579,288,0,0,0,625,934,529,530,0,789,1189,0,439,567,160,193,617,3521200.0,7.0,1701297514.0,441150590.0,207044757.0,129146986.0,213392798.0,275163160.0,61335402.0,54513546.0,245917522.0,73632753.0,2934,1434,1500,295,469,628,501,427,614,1743,338,1405,1610581,777022,833560,216138,256541,328789,272085,226091,310938,393849,327897,205140,200184,281686,201828,233692,236062,236660,236159,229596,216870,221545,3052,1302,1750,14,854,781,667,388,348,39,57,221498542,HH,104,52,99,51
2018,1,D,2120167,2035979592,1455,2035979592,0,0,0,0,0,2035979592,0,0,0,971000000,0,1064979592,0,0,1064979592,971000000,0,0,1064979592,0,0,971000000,1455,0,0,0,0,0,1455,0,0,0,971,0,484,0,0,484,971,0,0,484,0,0,971,4738914.0,8.0,216898294.0,47101895.0,26324809.0,15586363.0,23889261.0,39943519.0,8551724.0,5993561.0,40524009.0,8983153.0,648,314,334,157,67,113,135,82,94,240,240,0,715602,312636,402966,96613,114652,109619,125033,108882,160804,53019,117512,141033,159635,180775,63629,99557,101125,103276,100121,104316,110974,96234,4825,2276,2549,29,860,840,872,1011,1213,1,72,747444444,LH,99,64,102,52
2018,1,D,2120136,4371719011,20241,4371719011,0,1566340962,824600291,535891781,658303389,786582588,0,0,0,193334141,750756043,3155454112,272174715,0,1343955477,1717004203,0,6661288,42704117,747859504,230921929,2032812844,20241,0,5001,4991,2750,3824,3675,0,0,0,2391,4203,11888,1759,0,8441,5816,0,129,549,3368,1290,8921,2970946.0,6.0,1014388880.0,289235576.0,121050150.0,80720654.0,134530821.0,154415993.0,36806861.0,34202950.0,121460533.0,41965342.0,2982,1528,1454,232,577,652,396,473,652,1882,175,1707,1594979,802620,792358,144478,258017,304829,251965,250296,385395,295588,313472,240875,249786,312480,182776,229893,233446,232771,226583,235111,223906,213266,9903,5102,4801,47,1858,1882,1853,2200,2063,3,47,102222222,LL,97,48,102,52
2018,2,D,2120125,4165797642,4945,4165797642,0,600350328,668742826,530530402,652353429,1713820657,0,0,0,960620565,1747266522,1424082797,33827758,0,1079149764,648379318,0,81398208,104742143,193444704,743379562,604564465,4945,0,657,820,742,820,1906,0,0,0,1128,2201,1482,134,0,1809,1091,0,41,175,309,998,1378,3645401.0,7.0,1342257480.0,305857888.0,170021321.0,110012287.0,150811064.0,233014025.0,68325298.0,38694408.0,210681824.0,54839365.0,1815,931,884,201,297,429,312,281,295,971,0,971,724850,361601,363248,76486,107779,130176,126214,116085,168109,101414,160300,113447,118900,153472,77316,105869,104470,104623,106229,107904,102645,93108,20833,12087,8746,36,2557,6211,5788,4105,2136,4,96,207000000,HH,117,56,103,52
2018,2,D,2120122,296126630,1207,296126630,0,46410478,25467489,91701465,82271350,50275848,0,0,0,76022857,29118244,168911136,22074393,0,48254343,100999222,0,7424998,5907133,22425117,52669093,60827224,1207,0,224,197,298,244,244,0,0,0,266,262,609,70,0,228,313,0,75,65,134,104,157,2860607.0,6.0,3673527303.0,816510031.0,448677018.0,309453800.0,406705982.0,642401768.0,173293468.0,105805033.0,624472348.0,146207855.0,4696,2290,2406,497,1051,1156,677,607,708,2865,103,2762,1802370,859991,942379,227194,292880,338143,276655,264090,403408,416777,368792,234488,231347,317820,233146,251051,257772,254626,254962,255893,262357,265707,3078,1681,1397,9,353,650,834,747,485,53,49,118196887,LL,91,46,103,52
2017,2,D,2120086,254439499,1914,254439499,0,28945144,43519555,95768502,41002946,45203352,0,0,0,15267858,87116643,69703524,68041252,14310222,99565568,40961741,0,15236747,45913194,20502441,25232180,33642748,1914,0,388,364,505,374,283,0,0,0,272,723,646,208,65,711,441,0,156,349,116,285,247,3502591.0,7.0,917781889.0,241438931.0,116544049.0,78459587.0,106347589.0,151192614.0,35438960.0,32305542.0,113759759.0,42294858.0,1540,736,804,185,362,279,231,258,225,777,0,777,258250,119205,139045,27389,51382,38536,38519,41709,60716,37035,50338,38317,42134,58630,31797,37047,36540,36838,36922,36700,37586,36621,1391,717,674,8,193,289,327,322,252,12,45,137463364,HH,101,52,98,51
2017,3,D,2120063,3215172686,6556,3215172686,0,1818441626,276705143,18069498,954238272,147718147,0,0,0,0,4969112,3156898555,53305019,0,1229136465,1881684869,0,0,681598766,1008446766,1126001161,294774641,6556,0,2523,1329,45,2478,181,0,0,0,0,136,6330,90,0,2523,3943,0,0,1239,1374,2478,1374,3435165.0,7.0,393427714.0,99036163.0,50283814.0,32319545.0,48560342.0,66022917.0,19021722.0,12313861.0,48989585.0,16879765.0,1071,641,430,68,154,154,141,228,326,742,0,742,1345435,629233,716203,105553,184729,158677,170693,221856,503928,162116,230183,226785,269382,313817,143150,183824,189448,192093,193656,197543,204948,183924,2043,802,1241,9,359,388,432,455,400,1,105,280314286,HH,140,59,99,51
2017,3,A,2110716,1782417915,1454,1782417915,0,511094329,6753046,1213219069,12154835,39196636,0,0,0,3968923,1703244617,42030494,33173881,0,502192959,15388077,0,7162796,5008311,20681257,3566872,481161801,1454,0,579,87,578,67,143,0,0,0,73,1104,179,98,0,654,56,0,25,36,35,25,588,2679986.0,6.0,415847556.0,115027119.0,49250886.0,29421062.0,56729019.0,67405599.0,13563858.0,12701317.0,53940083.0,17808613.0,865,421,444,100,114,98,140,164,249,420,9,411,255029,121886,133143,30236,34203,42076,44516,41498,62501,62614,52026,32448,31243,44624,32072,36709,36087,36222,36262,36235,36333,37177,802,483,319,1,146,273,227,105,50,4,79,169162879,HL,114,47,99,51
2017,3,D,2120049,1188932378,1201,1188932378,0,0,0,157425743,0,1031506635,0,0,0,1188932378,0,0,0,0,1188932378,0,0,0,0,157425743,0,1031506635,1201,0,0,0,29,0,1172,0,0,0,1201,0,0,0,0,1201,0,0,0,0,29,0,1172,2966706.0,6.0,584926831.0,140801845.0,80943082.0,41776047.0,70221386.0,72628710.0,20573356.0,24633330.0,101332818.0,32016257.0,2133,1026,1107,113,927,395,176,200,322,1542,0,1542,1436197,684034,752163,174283,467292,224137,175799,165271,229414,256267,265422,199419,210480,316767,187842,203507,201955,205217,204874,212793,213977,193878,3568,2386,1182,26,675,731,828,812,496,29,54,125405721,LL,74,48,99,51
2018,3,D,2120198,395527791,1515,395527791,0,0,154763822,0,0,240763969,0,0,0,0,154763822,240763969,0,0,395527791,0,0,0,0,0,154763822,240763969,1515,0,0,56,0,0,1459,0,0,0,0,56,1459,0,0,1515,0,0,0,0,0,56,1459,3481889.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0,7446,3797,3649,552,1339,2075,1362,965,1153,4970,64,4906,2244602,1179272,1065330,142390,550134,600414,389103,235024,327537,471400,472163,345411,338711,377261,239655,339396,342386,340596,354672,347549,261688,258315,15898,7927,7971,37,3483,4571,3756,2563,1488,90,53,203316989,LL,99,45,104,52
2018,3,D,2120234,82951510,504,82951510,0,0,69732852,3420000,9798658,0,0,0,0,11508658,0,61644194,9798658,0,81241510,1710000,0,61644194,9798658,9798658,0,1710000,504,0,0,338,68,98,0,0,0,0,132,0,274,98,0,470,34,0,274,98,98,0,34,3756992.0,8.0,1665103832.0,390216327.0,206562616.0,128190190.0,195855624.0,292464031.0,70879876.0,47683885.0,262526207.0,70725076.0,2387,1264,1123,233,374,423,404,491,462,1288,20,1268,1457808,742750,715058,124823,200310,298702,271321,262735,299919,278988,290151,217268,220656,279063,171682,211957,218475,216411,224441,224445,191342,170737,8907,5472,3435,37,1445,2392,2170,1642,1221,9,64,190392697,LL,102,47,104,52
2018,1,D,2120204,303711479,1607,303711479,0,44042536,162833367,0,95286207,1549369,0,0,0,0,6972162,199903741,96835576,0,261992997,41718482,0,0,96835576,162833367,41718482,2324054,1607,0,86,1474,0,32,15,0,0,0,0,46,1515,46,0,1536,71,0,0,47,1474,71,15,4046119.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,1475,646,829,119,269,469,319,151,148,985,1,984,1113523,584711,528811,62153,221636,303159,226732,132464,167381,158423,239561,210322,206843,200622,97751,176622,188512,187518,177278,177283,113180,93130,15410,8735,6675,84,2971,4776,3750,2143,1686,16,54,239665608,LL,93,48,102,52
2018,4,A,2110135,1381789534,5483,1381789534,0,1051434313,140475539,0,17224062,172655620,0,0,0,0,307215825,283545691,791028018,0,973090741,372162906,0,0,0,28706770,792002308,524544569,5483,0,2999,1793,0,70,621,0,0,0,0,2413,1863,1207,0,2484,2930,0,0,0,105,1207,4102,2673457.0,6.0,453428765.0,132172625.0,53658542.0,32211797.0,63992721.0,66697778.0,16716251.0,14601482.0,55160711.0,18216858.0,1027,547,480,108,188,191,153,181,206,574,0,574,207827,108341,99486,17233,44028,42224,33029,31241,40072,51258,47432,27224,25953,31878,24080,30324,30031,30436,30494,30152,27899,28490,751,391,360,3,111,178,193,166,100,6,50,146039784,HH,147,54,106,53
2018,2,D,2120131,1498100401,1915,1498100401,0,806400937,255987686,66688616,337712743,31310419,0,0,0,867482165,348066202,475944805,-193392771,0,920881381,12446445,0,195081968,76158583,0,529729596,132357680,1915,0,873,575,124,272,71,0,0,0,552,730,776,-143,0,1126,249,0,130,641,0,391,213,2779102.0,6.0,3296862435.0,721047041.0,444166006.0,305478249.0,351213113.0,611505811.0,203894424.0,99648584.0,419957812.0,139951395.0,1617,900,717,42,551,522,194,150,158,1410,86,1324,1086775,632275,454500,57069,230891,289429,227795,154113,127478,117255,240140,219554,224496,206740,78588,179226,177465,174543,187651,183898,97621,86369,130658,84208,46450,513,27055,42375,33097,17893,9725,5,54,113178571,LL,77,45,103,52
